True Date,Time,Julian Date,Night Date,SQM,Cloud Cover,Astro Dawn,Astro Dusk,Sun Up,Moon Rise,Moon Set,Moon Up,Moon Peak,Moon Peak Altitude,Row Classification,Row Classification Confidence,Night Classification,Night Classification Confidence,No SQM Flag,Old SQM Flag,No Weather Flag,Old Weather Flag,Mult Weather Data Flag
2020-05-21,00:00:00,2458990.5,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,00:05:00,2458990.503472222,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,00:10:00,2458990.5069444445,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,00:15:00,2458990.5104166665,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,00:20:00,2458990.513888889,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,00:25:00,2458990.517361111,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,00:30:00,2458990.520833333,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,00:35:00,2458990.5243055555,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,00:40:00,2458990.527777778,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,00:45:00,2458990.53125,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,00:50:00,2458990.534722222,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,00:55:00,2458990.5381944445,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,01:00:00,2458990.5416666665,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,01:05:00,2458990.545138889,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,01:10:00,2458990.548611111,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,01:15:00,2458990.552083333,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,01:20:00,2458990.5555555555,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,01:25:00,2458990.559027778,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,01:30:00,2458990.5625,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,01:35:00,2458990.565972222,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,01:40:00,2458990.5694444445,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,01:45:00,2458990.5729166665,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,01:50:00,2458990.576388889,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,01:55:00,2458990.579861111,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,02:00:00,2458990.583333333,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,02:05:00,2458990.5868055555,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,02:10:00,2458990.590277778,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,02:15:00,2458990.59375,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,02:20:00,2458990.597222222,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,02:25:00,2458990.6006944445,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,02:30:00,2458990.6041666665,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,02:35:00,2458990.607638889,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,02:40:00,2458990.611111111,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,02:45:00,2458990.614583333,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,02:50:00,2458990.6180555555,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,02:55:00,2458990.621527778,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,03:00:00,2458990.625,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,03:05:00,2458990.628472222,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,03:10:00,2458990.6319444445,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,03:15:00,2458990.6354166665,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,03:20:00,2458990.638888889,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,03:25:00,2458990.642361111,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,03:30:00,2458990.645833333,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,03:35:00,2458990.6493055555,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,03:40:00,2458990.652777778,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,03:45:00,2458990.65625,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,03:50:00,2458990.659722222,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,03:55:00,2458990.6631944445,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,04:00:00,2458990.6666666665,2020-05-20,,,,,False,,,False,,,,,,,True,,,,
2020-05-21,04:05:00,2458990.670138889,2020-05-20,,,True,,True,,,False,,,,,,,True,,,,
2020-05-21,04:10:00,2458990.673611111,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,04:15:00,2458990.677083333,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,04:20:00,2458990.6805555555,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,04:25:00,2458990.684027778,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,04:30:00,2458990.6875,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,04:35:00,2458990.690972222,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,04:40:00,2458990.6944444445,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,04:45:00,2458990.6979166665,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,04:50:00,2458990.701388889,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,04:55:00,2458990.704861111,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,05:00:00,2458990.708333333,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,05:05:00,2458990.7118055555,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,05:10:00,2458990.715277778,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,05:15:00,2458990.71875,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,05:20:00,2458990.722222222,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,05:25:00,2458990.7256944445,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,05:30:00,2458990.7291666665,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,05:35:00,2458990.732638889,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,05:40:00,2458990.736111111,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,05:45:00,2458990.739583333,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,05:50:00,2458990.7430555555,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,05:55:00,2458990.746527778,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,06:00:00,2458990.75,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,06:05:00,2458990.753472222,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,06:10:00,2458990.7569444445,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,06:15:00,2458990.7604166665,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,06:20:00,2458990.763888889,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,06:25:00,2458990.767361111,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,06:30:00,2458990.770833333,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,06:35:00,2458990.7743055555,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,06:40:00,2458990.777777778,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,06:45:00,2458990.78125,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,06:50:00,2458990.784722222,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,06:55:00,2458990.7881944445,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,07:00:00,2458990.7916666665,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,07:05:00,2458990.795138889,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,07:10:00,2458990.798611111,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,07:15:00,2458990.802083333,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,07:20:00,2458990.8055555555,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,07:25:00,2458990.809027778,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,07:30:00,2458990.8125,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,07:35:00,2458990.815972222,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,07:40:00,2458990.8194444445,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,07:45:00,2458990.8229166665,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,07:50:00,2458990.826388889,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,07:55:00,2458990.829861111,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,08:00:00,2458990.833333333,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,08:05:00,2458990.8368055555,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,08:10:00,2458990.840277778,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,08:15:00,2458990.84375,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,08:20:00,2458990.847222222,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,08:25:00,2458990.8506944445,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,08:30:00,2458990.8541666665,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,08:35:00,2458990.857638889,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,08:40:00,2458990.861111111,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,08:45:00,2458990.864583333,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,08:50:00,2458990.8680555555,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,08:55:00,2458990.871527778,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,09:00:00,2458990.875,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,09:05:00,2458990.878472222,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,09:10:00,2458990.8819444445,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,09:15:00,2458990.8854166665,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,09:20:00,2458990.888888889,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,09:25:00,2458990.892361111,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,09:30:00,2458990.895833333,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,09:35:00,2458990.8993055555,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,09:40:00,2458990.902777778,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,09:45:00,2458990.90625,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,09:50:00,2458990.909722222,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,09:55:00,2458990.9131944445,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,10:00:00,2458990.9166666665,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,10:05:00,2458990.920138889,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,10:10:00,2458990.923611111,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,10:15:00,2458990.927083333,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,10:20:00,2458990.9305555555,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,10:25:00,2458990.934027778,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,10:30:00,2458990.9375,2020-05-20,,,,,True,,,False,,,,,,,True,,,,
2020-05-21,10:35:00,2458990.940972222,2020-05-20,,,,,True,True,,True,,,,,,,True,,,,
2020-05-21,10:40:00,2458990.9444444445,2020-05-20,,,,,True,,,True,,,,,,,True,,,,
2020-05-21,10:45:00,2458990.9479166665,2020-05-20,,,,,True,,,True,,,,,,,True,,,,
2020-05-21,10:50:00,2458990.951388889,2020-05-20,,,,,True,,,True,,,,,,,True,,,,
2020-05-21,10:55:00,2458990.954861111,2020-05-20,,,,,True,,,True,,,,,,,True,,,,
2020-05-21,11:00:00,2458990.958333333,2020-05-20,,,,,True,,,True,,,,,,,True,,,,
2020-05-21,11:05:00,2458990.9618055555,2020-05-20,,,,,True,,,True,,,,,,,True,,,,
2020-05-21,11:10:00,2458990.965277778,2020-05-20,,,,,True,,,True,,,,,,,True,,,,
2020-05-21,11:15:00,2458990.96875,2020-05-20,,,,,True,,,True,,,,,,,True,,,,
2020-05-21,11:20:00,2458990.972222222,2020-05-20,,,,,True,,,True,,,,,,,True,,,,
2020-05-21,11:25:00,2458990.9756944445,2020-05-20,,,,,True,,,True,,,,,,,True,,,,
2020-05-21,11:30:00,2458990.9791666665,2020-05-20,,,,,True,,,True,,,,,,,True,,,,
2020-05-21,11:35:00,2458990.982638889,2020-05-20,,,,,True,,,True,,,,,,,True,,,,
2020-05-21,11:40:00,2458990.986111111,2020-05-20,,,,,True,,,True,,,,,,,True,,,,
2020-05-21,11:45:00,2458990.989583333,2020-05-20,,,,,True,,,True,,,,,,,True,,,,
2020-05-21,11:50:00,2458990.9930555555,2020-05-20,,,,,True,,,True,,,,,,,True,,,,
2020-05-21,11:55:00,2458990.996527778,2020-05-20,,,,,True,,,True,,,,,,,True,,,,
2020-05-21,12:00:00,2458991.0,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,12:05:00,2458991.003472222,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,12:10:00,2458991.0069444445,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,12:15:00,2458991.0104166665,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,12:20:00,2458991.013888889,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,12:25:00,2458991.017361111,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,12:30:00,2458991.020833333,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,12:35:00,2458991.0243055555,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,12:40:00,2458991.027777778,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,12:45:00,2458991.03125,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,12:50:00,2458991.034722222,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,12:55:00,2458991.0381944445,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,13:00:00,2458991.0416666665,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,13:05:00,2458991.045138889,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,13:10:00,2458991.048611111,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,13:15:00,2458991.052083333,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,13:20:00,2458991.0555555555,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,13:25:00,2458991.059027778,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,13:30:00,2458991.0625,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,13:35:00,2458991.065972222,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,13:40:00,2458991.0694444445,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,13:45:00,2458991.0729166665,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,13:50:00,2458991.076388889,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,13:55:00,2458991.079861111,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,14:00:00,2458991.083333333,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,14:05:00,2458991.0868055555,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,14:10:00,2458991.090277778,2020-05-21,,,,,True,,,True,,,,,,,True,,True,,
2020-05-21,14:15:00,2458991.09375,2020-05-21,,,,,True,,,True,,,,,,,True,,True,,
2020-05-21,14:20:00,2458991.097222222,2020-05-21,,,,,True,,,True,,,,,,,True,,True,,
2020-05-21,14:25:00,2458991.1006944445,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,14:30:00,2458991.1041666665,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,14:35:00,2458991.107638889,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,14:40:00,2458991.111111111,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,14:45:00,2458991.114583333,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,14:50:00,2458991.1180555555,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,14:55:00,2458991.121527778,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,15:00:00,2458991.125,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,15:05:00,2458991.128472222,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,15:10:00,2458991.1319444445,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,15:15:00,2458991.1354166665,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,15:20:00,2458991.138888889,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,15:25:00,2458991.142361111,2020-05-21,,8.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,15:30:00,2458991.145833333,2020-05-21,,7.0,,,True,,,True,,,,,,,True,,,,True
2020-05-21,15:35:00,2458991.1493055555,2020-05-21,,7.0,,,True,,,True,,,,,,,True,,,,True
2020-05-21,15:40:00,2458991.152777778,2020-05-21,,7.0,,,True,,,True,,,,,,,True,,,,True
2020-05-21,15:45:00,2458991.15625,2020-05-21,,7.0,,,True,,,True,,,,,,,True,,,,True
2020-05-21,15:50:00,2458991.159722222,2020-05-21,,7.0,,,True,,,True,,,,,,,True,,,,True
2020-05-21,15:55:00,2458991.1631944445,2020-05-21,,7.0,,,True,,,True,,,,,,,True,,,,True
2020-05-21,16:00:00,2458991.1666666665,2020-05-21,,7.0,,,True,,,True,,,,,,,True,,,,True
2020-05-21,16:05:00,2458991.170138889,2020-05-21,6.03,7.0,,,True,,,True,,,,,,,,,,,True
2020-05-21,16:10:00,2458991.173611111,2020-05-21,0.0,7.0,,,True,,,True,,,,,,,,,,,
2020-05-21,16:15:00,2458991.177083333,2020-05-21,19.48,7.0,,,True,,,True,,,,,,,,,,,
2020-05-21,16:20:00,2458991.1805555555,2020-05-21,0.0,7.0,,,True,,,True,,,,,,,,,,,
2020-05-21,16:25:00,2458991.184027778,2020-05-21,0.0,7.0,,,True,,,True,,,,,,,,,,,
2020-05-21,16:30:00,2458991.1875,2020-05-21,,4.0,,,True,,,True,,,,,,,True,,,,True
2020-05-21,16:35:00,2458991.190972222,2020-05-21,,4.0,,,True,,,True,,,,,,,True,,,,True
2020-05-21,16:40:00,2458991.1944444445,2020-05-21,,4.0,,,True,,,True,,,,,,,True,,,,True
2020-05-21,16:45:00,2458991.1979166665,2020-05-21,,4.0,,,True,,,True,,,,,,,True,,,,True
2020-05-21,16:50:00,2458991.201388889,2020-05-21,,4.0,,,True,,,True,,,,,,,True,,,,True
2020-05-21,16:55:00,2458991.204861111,2020-05-21,,4.0,,,True,,,True,,,,,,,True,,,,True
2020-05-21,17:00:00,2458991.208333333,2020-05-21,,4.0,,,True,,,True,,,,,,,True,,,,True
2020-05-21,17:05:00,2458991.2118055555,2020-05-21,,4.0,,,True,,,True,,,,,,,True,,,,True
2020-05-21,17:10:00,2458991.215277778,2020-05-21,,4.0,,,True,,,True,,,,,,,True,,,,True
2020-05-21,17:15:00,2458991.21875,2020-05-21,,4.0,,,True,,,True,,,,,,,True,,,,True
2020-05-21,17:20:00,2458991.222222222,2020-05-21,,4.0,,,True,,,True,,,,,,,True,,,,True
2020-05-21,17:25:00,2458991.2256944445,2020-05-21,,4.0,,,True,,,True,,,,,,,True,,,,True
2020-05-21,17:30:00,2458991.2291666665,2020-05-21,,4.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,17:35:00,2458991.232638889,2020-05-21,,4.0,,,True,,,True,True,64.68793615743621,,,,,True,,,,
2020-05-21,17:40:00,2458991.236111111,2020-05-21,,4.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,17:45:00,2458991.239583333,2020-05-21,,4.0,,,True,,,True,,,,,,,True,,,,
2020-05-21,17:50:00,2458991.2430555555,2020-05-21,0.0,7.0,,,True,,,True,,,,,,,,,,,True
2020-05-21,17:55:00,2458991.246527778,2020-05-21,0.0,7.0,,,True,,,True,,,,,,,,,,,True
2020-05-21,18:00:00,2458991.25,2020-05-21,0.0,7.0,,,True,,,True,,,,,,,,,,,True
2020-05-21,18:05:00,2458991.253472222,2020-05-21,0.0,7.0,,,True,,,True,,,,,,,,,,,True
2020-05-21,18:10:00,2458991.2569444445,2020-05-21,0.0,8.0,,,True,,,True,,,,,,,,,,,
2020-05-21,18:15:00,2458991.2604166665,2020-05-21,0.0,8.0,,,True,,,True,,,,,,,,,,,
2020-05-21,18:20:00,2458991.263888889,2020-05-21,0.0,8.0,,,True,,,True,,,,,,,,,,,
2020-05-21,18:25:00,2458991.267361111,2020-05-21,0.0,8.0,,,True,,,True,,,,,,,,,,,
2020-05-21,18:30:00,2458991.270833333,2020-05-21,0.0,8.0,,,True,,,True,,,,,,,,,,,
2020-05-21,18:35:00,2458991.2743055555,2020-05-21,0.0,8.0,,,True,,,True,,,,,,,,,,,
2020-05-21,18:40:00,2458991.277777778,2020-05-21,0.0,8.0,,,True,,,True,,,,,,,,,,,
2020-05-21,18:45:00,2458991.28125,2020-05-21,0.0,8.0,,,True,,,True,,,,,,,,,,,
2020-05-21,18:50:00,2458991.284722222,2020-05-21,0.0,7.0,,,True,,,True,,,,,,,,,,,
2020-05-21,18:55:00,2458991.2881944445,2020-05-21,0.0,7.0,,,True,,,True,,,,,,,,,,,
2020-05-21,19:00:00,2458991.2916666665,2020-05-21,0.0,7.0,,,True,,,True,,,,,,,,,,,
2020-05-21,19:05:00,2458991.295138889,2020-05-21,0.0,7.0,,,True,,,True,,,,,,,,,,,
2020-05-21,19:10:00,2458991.298611111,2020-05-21,0.0,0.0,,,True,,,True,,,,,,,,,,,
2020-05-21,19:15:00,2458991.302083333,2020-05-21,0.0,0.0,,,True,,,True,,,,,,,,,,,
2020-05-21,19:20:00,2458991.3055555555,2020-05-21,0.0,0.0,,,True,,,True,,,,,,,,,,,
2020-05-21,19:25:00,2458991.309027778,2020-05-21,0.0,0.0,,,True,,,True,,,,,,,,,,,
2020-05-21,19:30:00,2458991.3125,2020-05-21,0.0,0.0,,,True,,,True,,,,,,,,,,,
2020-05-21,19:35:00,2458991.315972222,2020-05-21,0.0,0.0,,,True,,,True,,,,,,,,,,,
2020-05-21,19:40:00,2458991.3194444445,2020-05-21,0.0,0.0,,,True,,,True,,,,,,,,,,,
2020-05-21,19:45:00,2458991.3229166665,2020-05-21,0.0,0.0,,,True,,,True,,,,,,,,,,,
2020-05-21,19:50:00,2458991.326388889,2020-05-21,0.0,0.0,,,True,,,True,,,,,,,,,,,
2020-05-21,19:55:00,2458991.329861111,2020-05-21,0.0,0.0,,,True,,,True,,,,,,,,,,,
2020-05-21,20:00:00,2458991.333333333,2020-05-21,0.0,0.0,,,True,,,True,,,,,,,,,,,
2020-05-21,20:05:00,2458991.3368055555,2020-05-21,0.0,0.0,,,True,,,True,,,,,,,,,,,
2020-05-21,20:10:00,2458991.340277778,2020-05-21,0.0,0.0,,,True,,,True,,,,,,,,,,,
2020-05-21,20:15:00,2458991.34375,2020-05-21,6.32,0.0,,,True,,,True,,,,,,,,,,,
2020-05-21,20:20:00,2458991.347222222,2020-05-21,6.68,0.0,,,True,,,True,,,,,,,,,,,
2020-05-21,20:25:00,2458991.3506944445,2020-05-21,7.19,0.0,,,True,,,True,,,,,,,,,,,
2020-05-21,20:30:00,2458991.3541666665,2020-05-21,7.73,4.0,,,True,,,True,,,,,,,,,,,
2020-05-21,20:35:00,2458991.357638889,2020-05-21,8.38,4.0,,,True,,,True,,,,,,,,,,,
2020-05-21,20:40:00,2458991.361111111,2020-05-21,9.15,4.0,,,True,,,True,,,,,,,,,,,
2020-05-21,20:45:00,2458991.364583333,2020-05-21,10.08,4.0,,,True,,,True,,,,,,,,,,,
2020-05-21,20:50:00,2458991.3680555555,2020-05-21,11.06,0.0,,,True,,,True,,,,,,,,,,,
2020-05-21,20:55:00,2458991.371527778,2020-05-21,12.08,0.0,,,True,,,True,,,,,,,,,,,
2020-05-21,21:00:00,2458991.375,2020-05-21,13.15,0.0,,,True,,,True,,,,,,,,,,,
2020-05-21,21:05:00,2458991.378472222,2020-05-21,14.16,0.0,,,True,,,True,,,,,,,,,,,
2020-05-21,21:10:00,2458991.3819444445,2020-05-21,15.15,8.0,,,True,,,True,,,,,,,,,,,True
2020-05-21,21:15:00,2458991.3854166665,2020-05-21,16.02,8.0,,,True,,,True,,,,,,,,,,,True
2020-05-21,21:20:00,2458991.388888889,2020-05-21,16.86,8.0,,,True,,,True,,,,,,,,,,,True
2020-05-21,21:25:00,2458991.392361111,2020-05-21,17.6,8.0,,,True,,,True,,,,,,,,,,,True
2020-05-21,21:30:00,2458991.395833333,2020-05-21,18.28,8.0,,,True,,,True,,,,,,,,,,,True
2020-05-21,21:35:00,2458991.3993055555,2020-05-21,18.83,8.0,,,True,,,True,,,,,,,,,,,True
2020-05-21,21:40:00,2458991.402777778,2020-05-21,19.38,8.0,,,True,,,True,,,,,,,,,,,True
2020-05-21,21:45:00,2458991.40625,2020-05-21,19.59,8.0,,,True,,,True,,,,,,,,,,,True
2020-05-21,21:50:00,2458991.409722222,2020-05-21,19.85,8.0,,,True,,,True,,,,,,,,,,,True
2020-05-21,21:55:00,2458991.4131944445,2020-05-21,20.03,8.0,,,True,,,True,,,,,,,,,,,True
2020-05-21,22:00:00,2458991.4166666665,2020-05-21,20.01,8.0,,,True,,,True,,,,,,,,,,,True
